# SIMULATED DATA, procedural CMB-like field (NOT real Planck data)
# Generated by: /scripts/simulate/cmb_map.ts
# To replace with real Planck SMICA: see /scripts/fetch/cmb_map.md
# Real source: Planck 2018 results IV, A&A 641, A4
# Schema: x (Mollweide, -2..2), y (Mollweide, -1..1), t_uk (microkelvin)
# Grid: 480x240 Mollweide cells, 89876 interior points
x,y,t_uk
0.5136,0.7741,-30.34
0.5219,0.7741,31.79
0.5303,0.7741,2.50
0.5386,0.7741,-31.57
0.5470,0.7741,4.51
0.5553,0.7741,-48.89
0.5637,0.7741,-94.08
0.5720,0.7741,12.30
0.5804,0.7741,24.03
0.5887,0.7741,-83.82
0.5971,0.7741,-127.62
0.6054,0.7741,-120.28
0.6138,0.7741,-59.60
0.6221,0.7741,-166.98
0.6305,0.7741,-23.51
0.6388,0.7741,-39.20
0.6472,0.7741,-134.76
0.6555,0.7741,26.66
0.6639,0.7741,-70.97
0.6722,0.7741,-58.42
0.6806,0.7741,-69.44
0.6889,0.7741,-23.62
0.6973,0.7741,22.28
0.7056,0.7741,-11.89
0.7140,0.7741,-13.54
0.7223,0.7741,61.52
0.7307,0.7741,-53.75
0.7390,0.7741,-56.57
0.7474,0.7741,53.59
0.7557,0.7741,65.29
0.7641,0.7741,-197.38
0.7724,0.7741,-123.83
0.7808,0.7741,3.22
0.7891,0.7741,-10.62
0.7975,0.7741,-134.69
0.8058,0.7741,12.99
0.8142,0.7741,173.58
0.8225,0.7741,-133.01
0.8309,0.7741,-55.30
0.8392,0.7741,-4.75
0.8476,0.7741,125.63
0.8559,0.7741,12.46
0.8643,0.7741,51.95
0.8727,0.7741,-152.42
0.8810,0.7741,-66.78
0.8894,0.7741,-76.09
0.8977,0.7741,-37.18
0.9061,0.7741,-83.76
0.9144,0.7741,25.35
0.9228,0.7741,-7.28
0.9311,0.7741,73.72
0.9395,0.7741,3.31
0.9478,0.7741,-82.87
0.9562,0.7741,-1.64
0.9645,0.7741,21.01
0.9729,0.7741,-85.86
0.9812,0.7741,-93.50
0.9896,0.7741,49.89
0.9979,0.7741,47.00
1.0063,0.7741,12.79
1.0146,0.7741,-63.94
1.0230,0.7741,13.47
1.0313,0.7741,-75.34
1.0397,0.7741,50.82
1.0480,0.7741,-45.92
1.0564,0.7741,-11.85
1.0647,0.7741,-4.36
1.0731,0.7741,-3.60
1.0814,0.7741,-36.10
1.0898,0.7741,-25.87
1.0981,0.7741,12.24
1.1065,0.7741,-51.05
1.1148,0.7741,-141.17
1.1232,0.7741,-9.82
1.1315,0.7741,1.77
1.1399,0.7741,-16.71
1.1482,0.7741,-171.13
1.1566,0.7741,-202.14
1.1649,0.7741,-38.75
1.1733,0.7741,-5.83
1.1816,0.7741,-39.46
1.1900,0.7741,59.69
1.1983,0.7741,72.86
1.2067,0.7741,-10.89
1.2150,0.7741,182.46
1.2234,0.7741,14.41
1.2317,0.7741,-89.94
1.2401,0.7741,86.28
1.2484,0.7741,37.30
1.2568,0.7741,141.77
1.2651,0.7741,73.91
-1.2401,0.7824,-64.08
-1.2317,0.7824,109.64
-1.2234,0.7824,-74.71
-1.2150,0.7824,-15.99
-1.2067,0.7824,27.87
-1.1983,0.7824,53.54
-1.1900,0.7824,-60.31
-1.1816,0.7824,-54.33
-1.1733,0.7824,23.20
-1.1649,0.7824,-62.81
-1.1566,0.7824,-202.71
-1.1482,0.7824,132.51
-1.1399,0.7824,-144.27
-1.1315,0.7824,-87.61
-1.1232,0.7824,-35.57
-1.1148,0.7824,14.71
-1.1065,0.7824,3.25
-1.0981,0.7824,-13.36
-1.0898,0.7824,46.47
-1.0814,0.7824,71.02
-1.0731,0.7824,-137.98
-1.0647,0.7824,-101.11
-1.0564,0.7824,-15.28
-1.0480,0.7824,16.40
-1.0397,0.7824,-4.92
-1.0313,0.7824,-24.36
-1.0230,0.7824,70.96
-1.0146,0.7824,-45.08
-1.0063,0.7824,161.97
-0.9979,0.7824,-88.96
-0.9896,0.7824,-56.92
-0.9812,0.7824,127.71
-0.9729,0.7824,84.58
-0.9645,0.7824,-7.02
-0.9562,0.7824,-147.11
-0.9478,0.7824,-62.51
-0.9395,0.7824,39.97
-0.9311,0.7824,-38.79
-0.9228,0.7824,23.07
-0.9144,0.7824,93.59
-0.9061,0.7824,-57.23
-0.8977,0.7824,80.38
-0.8894,0.7824,142.72
-0.8810,0.7824,-99.88
-0.8727,0.7824,49.35
-0.8643,0.7824,-38.90
-0.8559,0.7824,-60.63
-0.8476,0.7824,18.22
-0.8392,0.7824,160.21
-0.8309,0.7824,-69.75
-0.8225,0.7824,56.87
-0.8142,0.7824,-19.61
-0.8058,0.7824,83.91
-0.7975,0.7824,-34.52
-0.7891,0.7824,102.15
-0.7808,0.7824,-8.32
-0.7724,0.7824,-25.57
-0.7641,0.7824,-43.75
-0.7557,0.7824,72.85
-0.7474,0.7824,-23.86
-0.7390,0.7824,-18.18
-0.7307,0.7824,14.37
-0.7223,0.7824,13.03
-0.7140,0.7824,-30.43
-0.7056,0.7824,-25.62
-0.6973,0.7824,28.75
-0.6889,0.7824,1.29
-0.6806,0.7824,59.37
-0.6722,0.7824,31.84
-0.6639,0.7824,69.73
-0.6555,0.7824,-7.30
-0.6472,0.7824,-22.03
-0.6388,0.7824,-3.34
-0.6305,0.7824,-54.71
-0.6221,0.7824,-40.17
-0.6138,0.7824,-65.34
-0.6054,0.7824,137.28
-0.5971,0.7824,-110.69
-0.5887,0.7824,38.58
-0.5804,0.7824,92.25
-0.5720,0.7824,-114.18
-0.5637,0.7824,-55.88
-0.5553,0.7824,31.37
-0.5470,0.7824,107.30
-0.5386,0.7824,-37.51
-0.5303,0.7824,-127.80
-0.5219,0.7824,-31.20
-0.5136,0.7824,-20.63
-0.5052,0.7824,182.45
-0.4969,0.7824,30.59
-0.4885,0.7824,29.38
-0.4802,0.7824,40.02
-0.4718,0.7824,-16.18
-0.4635,0.7824,-154.35
-0.4551,0.7824,-40.30
-0.4468,0.7824,-12.92
-0.4384,0.7824,-61.15
-0.4301,0.7824,104.28
-0.4217,0.7824,76.71
-0.4134,0.7824,-32.79
-0.4050,0.7824,20.44
-0.3967,0.7824,40.63
-0.3883,0.7824,35.52
-0.3800,0.7824,172.17
-0.3716,0.7824,-32.20
-0.3633,0.7824,23.61
-0.3549,0.7824,-81.10
-0.3466,0.7824,38.72
-0.3382,0.7824,-78.77
-0.3299,0.7824,148.58
-0.3215,0.7824,42.49
-0.3132,0.7824,22.25
-0.3048,0.7824,96.83
-0.2965,0.7824,-4.57
-0.2881,0.7824,120.44
-0.2797,0.7824,26.54
-0.2714,0.7824,-66.30
-0.2630,0.7824,42.02
-0.2547,0.7824,57.73
-0.2463,0.7824,-18.77
-0.2380,0.7824,124.00
-0.2296,0.7824,-165.94
-0.2213,0.7824,67.66
-0.2129,0.7824,94.30
-0.2046,0.7824,-110.87
-0.1962,0.7824,3.76
-0.1879,0.7824,93.15
-0.1795,0.7824,76.31
-0.1712,0.7824,-2.03
-0.1628,0.7824,-115.11
-0.1545,0.7824,25.94
-0.1461,0.7824,-13.91
-0.1378,0.7824,9.07
-0.1294,0.7824,-50.94
-0.1211,0.7824,-96.56
-0.1127,0.7824,-80.96
-0.1044,0.7824,-14.63
-0.0960,0.7824,154.76
-0.0877,0.7824,92.08
-0.0793,0.7824,-34.35
-0.0710,0.7824,54.87
-0.0626,0.7824,32.22
-0.0543,0.7824,-53.12
-0.0459,0.7824,116.04
-0.0376,0.7824,-115.19
-0.0292,0.7824,17.28
-0.0209,0.7824,-46.65
-0.0125,0.7824,16.37
-0.0042,0.7824,-51.48
0.0042,0.7824,-134.01
0.0125,0.7824,-139.62
0.0209,0.7824,-66.98
0.0292,0.7824,35.74
0.0376,0.7824,-87.27
0.0459,0.7824,14.57
0.0543,0.7824,16.70
0.0626,0.7824,-195.81
0.0710,0.7824,30.03
0.0793,0.7824,46.85
0.0877,0.7824,89.79
0.0960,0.7824,-68.29
0.1044,0.7824,-76.04
0.1127,0.7824,-15.64
0.1211,0.7824,-9.14
0.1294,0.7824,-98.69
0.1378,0.7824,-59.50
0.1461,0.7824,116.31
0.1545,0.7824,40.64
0.1628,0.7824,-38.12
0.1712,0.7824,-146.88
0.1795,0.7824,-87.66
0.1879,0.7824,30.37
0.1962,0.7824,-48.04
0.2046,0.7824,-69.99
0.2129,0.7824,-78.30
0.2213,0.7824,-14.06
0.2296,0.7824,-26.84
0.2380,0.7824,-16.83
0.2463,0.7824,-24.53
0.2547,0.7824,166.51
0.2630,0.7824,-26.40
0.2714,0.7824,-11.16
0.2797,0.7824,25.04
0.2881,0.7824,-42.65
0.2965,0.7824,31.98
0.3048,0.7824,-108.88
0.3132,0.7824,-58.54
0.3215,0.7824,-33.33
0.3299,0.7824,98.33
0.3382,0.7824,32.98
0.3466,0.7824,-199.10
0.3549,0.7824,88.25
0.3633,0.7824,38.88
0.3716,0.7824,66.74
0.3800,0.7824,15.84
0.3883,0.7824,-63.47
0.3967,0.7824,19.20
0.4050,0.7824,-98.27
0.4134,0.7824,-146.12
0.4217,0.7824,-171.02
0.4301,0.7824,-45.37
0.4384,0.7824,-38.13
0.4468,0.7824,57.31
0.4551,0.7824,91.08
0.4635,0.7824,52.04
0.4718,0.7824,-87.68
0.4802,0.7824,53.52
0.4885,0.7824,-51.09
0.4969,0.7824,27.46
0.5052,0.7824,-11.49
0.5136,0.7824,-35.45
0.5219,0.7824,38.07
0.5303,0.7824,43.71
0.5386,0.7824,77.15
0.5470,0.7824,-104.44
0.5553,0.7824,-23.84
0.5637,0.7824,-63.30
0.5720,0.7824,-39.01
0.5804,0.7824,-181.98
0.5887,0.7824,-23.24
0.5971,0.7824,-62.27
0.6054,0.7824,-11.52
0.6138,0.7824,-117.58
0.6221,0.7824,-111.29
0.6305,0.7824,-143.80
0.6388,0.7824,-128.11
0.6472,0.7824,-129.44
0.6555,0.7824,-157.42
0.6639,0.7824,-81.07
0.6722,0.7824,-67.55
0.6806,0.7824,-46.23
0.6889,0.7824,-83.23
0.6973,0.7824,-75.05
0.7056,0.7824,-69.90
0.7140,0.7824,-55.11
0.7223,0.7824,55.85
0.7307,0.7824,-1.37
0.7390,0.7824,-82.73
0.7474,0.7824,-23.55
0.7557,0.7824,-15.21
0.7641,0.7824,14.48
0.7724,0.7824,28.74
0.7808,0.7824,-19.41
0.7891,0.7824,-25.82
0.7975,0.7824,-143.95
0.8058,0.7824,156.93
0.8142,0.7824,-32.38
0.8225,0.7824,59.40
0.8309,0.7824,-110.39
0.8392,0.7824,190.87
0.8476,0.7824,2.05
0.8559,0.7824,-103.04
0.8643,0.7824,-28.26
0.8727,0.7824,-34.23
0.8810,0.7824,139.57
0.8894,0.7824,-61.04
0.8977,0.7824,-64.66
0.9061,0.7824,-123.44
0.9144,0.7824,-89.19
0.9228,0.7824,99.97
0.9311,0.7824,68.64
0.9395,0.7824,40.73
0.9478,0.7824,-149.72
0.9562,0.7824,36.85
0.9645,0.7824,15.61
0.9729,0.7824,-126.00
0.9812,0.7824,14.79
0.9896,0.7824,-54.25
0.9979,0.7824,-50.72
1.0063,0.7824,-49.62
1.0146,0.7824,43.84
1.0230,0.7824,-133.74
1.0313,0.7824,72.18
1.0397,0.7824,-58.67
1.0480,0.7824,-94.11
1.0564,0.7824,-5.03
1.0647,0.7824,-63.30
1.0731,0.7824,-14.61
1.0814,0.7824,49.32
1.0898,0.7824,4.62
1.0981,0.7824,-116.38
1.1065,0.7824,117.26
1.1148,0.7824,91.51
1.1232,0.7824,-124.76
1.1315,0.7824,-60.30
1.1399,0.7824,22.08
1.1482,0.7824,96.60
1.1566,0.7824,25.23
1.1649,0.7824,-55.19
1.1733,0.7824,20.13
1.1816,0.7824,26.04
1.1900,0.7824,-97.11
1.1983,0.7824,-42.43
1.2067,0.7824,64.15
1.2150,0.7824,25.40
1.2234,0.7824,-46.45
1.2317,0.7824,-94.23
1.2401,0.7824,-46.41
-1.2234,0.7908,60.75
-1.2150,0.7908,13.39
-1.2067,0.7908,60.01
-1.1983,0.7908,-59.58
-1.1900,0.7908,32.21
-1.1816,0.7908,-13.27
-1.1733,0.7908,-41.24
-1.1649,0.7908,13.82
-1.1566,0.7908,-69.52
-1.1482,0.7908,1.33
-1.1399,0.7908,-10.12
-1.1315,0.7908,222.60
-1.1232,0.7908,50.57
-1.1148,0.7908,-41.30
-1.1065,0.7908,70.42
-1.0981,0.7908,4.74
-1.0898,0.7908,-175.73
-1.0814,0.7908,-40.12
-1.0731,0.7908,87.85
-1.0647,0.7908,13.44
-1.0564,0.7908,103.34
-1.0480,0.7908,-46.64
-1.0397,0.7908,119.67
-1.0313,0.7908,123.99
-1.0230,0.7908,-142.85
-1.0146,0.7908,80.73
-1.0063,0.7908,-63.86
-0.9979,0.7908,58.33
-0.9896,0.7908,-147.66
-0.9812,0.7908,-27.15
-0.9729,0.7908,-146.09
-0.9645,0.7908,24.80
-0.9562,0.7908,-74.29
-0.9478,0.7908,-1.61
-0.9395,0.7908,10.53
-0.9311,0.7908,70.35
-0.9228,0.7908,10.36
-0.9144,0.7908,47.66
-0.9061,0.7908,51.92
-0.8977,0.7908,60.38
-0.8894,0.7908,26.96
-0.8810,0.7908,-159.15
-0.8727,0.7908,-60.79
-0.8643,0.7908,-31.00
-0.8559,0.7908,9.52
-0.8476,0.7908,17.90
-0.8392,0.7908,57.57
-0.8309,0.7908,188.43
-0.8225,0.7908,-87.26
-0.8142,0.7908,-97.98
-0.8058,0.7908,41.54
-0.7975,0.7908,-104.40
-0.7891,0.7908,-79.85
-0.7808,0.7908,98.21
-0.7724,0.7908,-173.63
-0.7641,0.7908,14.26
-0.7557,0.7908,-7.61
-0.7474,0.7908,-170.99
-0.7390,0.7908,-171.47
-0.7307,0.7908,53.79
-0.7223,0.7908,-88.13
-0.7140,0.7908,-49.14
-0.7056,0.7908,-9.59
-0.6973,0.7908,241.30
-0.6889,0.7908,-55.57
-0.6806,0.7908,114.50
-0.6722,0.7908,-118.19
-0.6639,0.7908,-48.05
-0.6555,0.7908,19.73
-0.6472,0.7908,103.29
-0.6388,0.7908,-115.48
-0.6305,0.7908,-81.53
-0.6221,0.7908,-78.04
-0.6138,0.7908,62.08
-0.6054,0.7908,-47.46
-0.5971,0.7908,67.51
-0.5887,0.7908,84.54
-0.5804,0.7908,30.20
-0.5720,0.7908,13.37
-0.5637,0.7908,-17.69
-0.5553,0.7908,-7.61
-0.5470,0.7908,141.44
-0.5386,0.7908,69.19
-0.5303,0.7908,-71.41
-0.5219,0.7908,25.52
-0.5136,0.7908,15.22
-0.5052,0.7908,39.91
-0.4969,0.7908,-105.61
-0.4885,0.7908,-93.10
-0.4802,0.7908,-32.71
-0.4718,0.7908,61.39
-0.4635,0.7908,-26.55
-0.4551,0.7908,-123.24
-0.4468,0.7908,8.00
-0.4384,0.7908,-35.17
-0.4301,0.7908,48.78
-0.4217,0.7908,36.37
-0.4134,0.7908,-51.53
-0.4050,0.7908,-119.48
-0.3967,0.7908,-60.59
-0.3883,0.7908,105.24
-0.3800,0.7908,40.62
-0.3716,0.7908,-14.33
-0.3633,0.7908,22.87
-0.3549,0.7908,6.76
-0.3466,0.7908,-98.01
-0.3382,0.7908,31.06
-0.3299,0.7908,-27.51
-0.3215,0.7908,16.30
-0.3132,0.7908,54.92
-0.3048,0.7908,-30.30
-0.2965,0.7908,-67.69
-0.2881,0.7908,12.70
-0.2797,0.7908,66.29
-0.2714,0.7908,-12.74
-0.2630,0.7908,43.81
-0.2547,0.7908,49.88
-0.2463,0.7908,-7.96
-0.2380,0.7908,58.22
-0.2296,0.7908,59.15
-0.2213,0.7908,32.59
-0.2129,0.7908,92.24
-0.2046,0.7908,-31.07
-0.1962,0.7908,-134.41
-0.1879,0.7908,-19.63
-0.1795,0.7908,-3.19
-0.1712,0.7908,59.84
-0.1628,0.7908,23.19
-0.1545,0.7908,76.01
-0.1461,0.7908,-79.48
-0.1378,0.7908,28.37
-0.1294,0.7908,-7.26
-0.1211,0.7908,17.79
-0.1127,0.7908,-31.48
-0.1044,0.7908,-23.77
-0.0960,0.7908,19.38
-0.0877,0.7908,87.78
-0.0793,0.7908,-21.58
-0.0710,0.7908,-57.76
-0.0626,0.7908,32.19
-0.0543,0.7908,-81.88
-0.0459,0.7908,24.01
-0.0376,0.7908,95.75
-0.0292,0.7908,-72.90
-0.0209,0.7908,-66.97
-0.0125,0.7908,109.49
-0.0042,0.7908,35.35
0.0042,0.7908,123.05
0.0125,0.7908,-14.94
0.0209,0.7908,-4.73
0.0292,0.7908,-66.05
0.0376,0.7908,-94.88
0.0459,0.7908,-77.87
0.0543,0.7908,-186.22
0.0626,0.7908,10.90
0.0710,0.7908,43.40
0.0793,0.7908,-92.63
0.0877,0.7908,-59.01
0.0960,0.7908,-57.26
0.1044,0.7908,-39.20
0.1127,0.7908,144.71
0.1211,0.7908,24.83
0.1294,0.7908,116.65
0.1378,0.7908,141.17
0.1461,0.7908,-2.31
0.1545,0.7908,35.30
0.1628,0.7908,-104.73
0.1712,0.7908,116.51
0.1795,0.7908,163.76
0.1879,0.7908,43.76
0.1962,0.7908,53.66
0.2046,0.7908,25.33
0.2129,0.7908,45.33
0.2213,0.7908,-15.97
0.2296,0.7908,11.03
0.2380,0.7908,-25.64
0.2463,0.7908,47.47
0.2547,0.7908,28.47
0.2630,0.7908,-109.85
0.2714,0.7908,61.15
0.2797,0.7908,152.23
0.2881,0.7908,76.75
0.2965,0.7908,-20.46
0.3048,0.7908,40.98
0.3132,0.7908,11.21
0.3215,0.7908,12.59
0.3299,0.7908,11.83
0.3382,0.7908,15.86
0.3466,0.7908,13.91
0.3549,0.7908,86.33
0.3633,0.7908,-42.69
0.3716,0.7908,-65.86
0.3800,0.7908,55.14
0.3883,0.7908,-18.97
0.3967,0.7908,-176.78
0.4050,0.7908,-36.00
0.4134,0.7908,-62.33
0.4217,0.7908,66.62
0.4301,0.7908,-66.51
0.4384,0.7908,-20.95
0.4468,0.7908,-166.30
0.4551,0.7908,-109.29
0.4635,0.7908,-18.60
0.4718,0.7908,-251.63
0.4802,0.7908,-156.00
0.4885,0.7908,21.06
0.4969,0.7908,-203.31
0.5052,0.7908,-100.04
0.5136,0.7908,-26.48
0.5219,0.7908,-48.54
0.5303,0.7908,-114.45
0.5386,0.7908,-181.82
0.5470,0.7908,-176.36
0.5553,0.7908,-122.39
0.5637,0.7908,-58.46
0.5720,0.7908,-214.73
0.5804,0.7908,-97.88
0.5887,0.7908,-89.24
0.5971,0.7908,-48.67
0.6054,0.7908,-105.90
0.6138,0.7908,-123.37
0.6221,0.7908,-78.32
0.6305,0.7908,-127.15
0.6388,0.7908,6.28
0.6472,0.7908,-84.44
0.6555,0.7908,-14.35
0.6639,0.7908,-2.73
0.6722,0.7908,-19.52
0.6806,0.7908,-136.37
0.6889,0.7908,-124.18
0.6973,0.7908,-146.21
0.7056,0.7908,-82.22
0.7140,0.7908,-55.09
0.7223,0.7908,-14.78
0.7307,0.7908,-151.05
0.7390,0.7908,-82.96
0.7474,0.7908,-46.33
0.7557,0.7908,-114.22
0.7641,0.7908,-19.52
0.7724,0.7908,-29.33
0.7808,0.7908,32.08
0.7891,0.7908,-56.28
0.7975,0.7908,-49.45
0.8058,0.7908,-79.36
0.8142,0.7908,-183.02
0.8225,0.7908,-157.67
0.8309,0.7908,-0.76
0.8392,0.7908,-58.78
0.8476,0.7908,-68.36
0.8559,0.7908,-42.66
0.8643,0.7908,22.96
0.8727,0.7908,-44.26
0.8810,0.7908,-80.53
0.8894,0.7908,-164.89
0.8977,0.7908,-42.15
0.9061,0.7908,36.00
0.9144,0.7908,1.63
0.9228,0.7908,-67.46
0.9311,0.7908,-13.76
0.9395,0.7908,-107.08
0.9478,0.7908,72.26
0.9562,0.7908,-62.52
0.9645,0.7908,-118.72
0.9729,0.7908,-76.45
0.9812,0.7908,-8.54
0.9896,0.7908,-30.85
0.9979,0.7908,-93.50
1.0063,0.7908,-98.44
1.0146,0.7908,-160.08
1.0230,0.7908,71.04
1.0313,0.7908,34.64
1.0397,0.7908,38.74
1.0480,0.7908,-55.73
1.0564,0.7908,77.61
1.0647,0.7908,6.58
1.0731,0.7908,143.25
1.0814,0.7908,-24.77
1.0898,0.7908,41.45
1.0981,0.7908,48.36
1.1065,0.7908,-124.67
1.1148,0.7908,89.02
1.1232,0.7908,70.01
1.1315,0.7908,-119.57
1.1399,0.7908,11.47
1.1482,0.7908,55.57
1.1566,0.7908,-46.01
1.1649,0.7908,138.99
1.1733,0.7908,2.24
1.1816,0.7908,-31.84
1.1900,0.7908,6.13
1.1983,0.7908,82.33
1.2067,0.7908,-95.03
1.2150,0.7908,-40.00
1.2234,0.7908,-87.46
-1.1983,0.7992,-33.70
-1.1900,0.7992,135.50
-1.1816,0.7992,-42.30
-1.1733,0.7992,43.69
-1.1649,0.7992,-1.93
-1.1566,0.7992,27.70
-1.1482,0.7992,22.79
-1.1399,0.7992,164.92
-1.1315,0.7992,-99.57
-1.1232,0.7992,-69.26
-1.1148,0.7992,125.09
-1.1065,0.7992,104.31
-1.0981,0.7992,7.28
-1.0898,0.7992,-20.46
-1.0814,0.7992,129.67
-1.0731,0.7992,-50.49
-1.0647,0.7992,-54.02
-1.0564,0.7992,40.04
-1.0480,0.7992,-190.64
-1.0397,0.7992,-7.24
-1.0313,0.7992,12.45
-1.0230,0.7992,-16.77
-1.0146,0.7992,-155.16
-1.0063,0.7992,-12.43
-0.9979,0.7992,60.53
-0.9896,0.7992,-142.86
-0.9812,0.7992,-54.08
-0.9729,0.7992,-27.31
-0.9645,0.7992,8.15
-0.9562,0.7992,-7.24
-0.9478,0.7992,61.14
-0.9395,0.7992,138.50
-0.9311,0.7992,84.76
-0.9228,0.7992,-22.76
-0.9144,0.7992,65.10
-0.9061,0.7992,35.44
-0.8977,0.7992,38.71
-0.8894,0.7992,8.61
-0.8810,0.7992,16.98
-0.8727,0.7992,-35.32
-0.8643,0.7992,-101.68
-0.8559,0.7992,107.18
-0.8476,0.7992,-0.99
-0.8392,0.7992,-91.59
-0.8309,0.7992,-5.74
-0.8225,0.7992,58.16
-0.8142,0.7992,-117.59
-0.8058,0.7992,116.50
-0.7975,0.7992,101.29
-0.7891,0.7992,-197.24
-0.7808,0.7992,42.91
-0.7724,0.7992,2.10
-0.7641,0.7992,40.99
-0.7557,0.7992,-46.08
-0.7474,0.7992,20.15
-0.7390,0.7992,51.20
-0.7307,0.7992,14.70
-0.7223,0.7992,-25.71
-0.7140,0.7992,120.49
-0.7056,0.7992,-120.78
-0.6973,0.7992,141.82
-0.6889,0.7992,-29.34
-0.6806,0.7992,102.12
-0.6722,0.7992,-151.17
-0.6639,0.7992,-25.48
-0.6555,0.7992,-13.40
-0.6472,0.7992,14.07
-0.6388,0.7992,7.73
-0.6305,0.7992,-0.71
-0.6221,0.7992,-22.55
-0.6138,0.7992,88.54
-0.6054,0.7992,57.25
-0.5971,0.7992,-5.14
-0.5887,0.7992,-3.28
-0.5804,0.7992,-43.10
-0.5720,0.7992,-167.20
-0.5637,0.7992,-44.98
-0.5553,0.7992,28.18
-0.5470,0.7992,13.08
-0.5386,0.7992,-36.03
-0.5303,0.7992,-37.41
-0.5219,0.7992,-127.05
-0.5136,0.7992,40.17
-0.5052,0.7992,63.57
-0.4969,0.7992,-6.10
-0.4885,0.7992,65.90
-0.4802,0.7992,38.72
-0.4718,0.7992,-45.71
-0.4635,0.7992,-30.77
-0.4551,0.7992,33.53
-0.4468,0.7992,12.67
-0.4384,0.7992,13.50
-0.4301,0.7992,-127.23
-0.4217,0.7992,-70.33
-0.4134,0.7992,-119.47
-0.4050,0.7992,-93.65
-0.3967,0.7992,-7.31
-0.3883,0.7992,20.25
-0.3800,0.7992,0.37
-0.3716,0.7992,-113.40
-0.3633,0.7992,-144.12
-0.3549,0.7992,-69.45
-0.3466,0.7992,62.39
-0.3382,0.7992,106.11
-0.3299,0.7992,109.17
-0.3215,0.7992,72.50
-0.3132,0.7992,-145.93
-0.3048,0.7992,6.45
-0.2965,0.7992,-62.48
-0.2881,0.7992,-16.17
-0.2797,0.7992,-34.96
-0.2714,0.7992,19.89
-0.2630,0.7992,26.28
-0.2547,0.7992,143.47
-0.2463,0.7992,118.11
-0.2380,0.7992,-25.16
-0.2296,0.7992,-0.71
-0.2213,0.7992,37.31
-0.2129,0.7992,-46.27
-0.2046,0.7992,-81.23
-0.1962,0.7992,-104.21
-0.1879,0.7992,32.55
-0.1795,0.7992,-48.66
-0.1712,0.7992,-80.21
-0.1628,0.7992,49.99
-0.1545,0.7992,-63.53
-0.1461,0.7992,82.27
-0.1378,0.7992,-149.29
-0.1294,0.7992,13.95
-0.1211,0.7992,-6.86
-0.1127,0.7992,9.32
-0.1044,0.7992,134.41
-0.0960,0.7992,-44.24
-0.0877,0.7992,63.18
-0.0793,0.7992,34.91
-0.0710,0.7992,-101.01
-0.0626,0.7992,30.72
-0.0543,0.7992,10.79
-0.0459,0.7992,17.15
-0.0376,0.7992,-2.56
-0.0292,0.7992,30.08
-0.0209,0.7992,-43.23
-0.0125,0.7992,99.41
-0.0042,0.7992,43.80
0.0042,0.7992,-5.58
0.0125,0.7992,-76.32
0.0209,0.7992,1.88
0.0292,0.7992,-19.70
0.0376,0.7992,-58.56
0.0459,0.7992,16.80
0.0543,0.7992,-31.67
0.0626,0.7992,24.52
0.0710,0.7992,-108.26
0.0793,0.7992,47.48
0.0877,0.7992,42.69
0.0960,0.7992,-97.85
0.1044,0.7992,97.57
0.1127,0.7992,-68.46
0.1211,0.7992,-55.64
0.1294,0.7992,29.08
0.1378,0.7992,25.10
0.1461,0.7992,62.83
0.1545,0.7992,72.63
0.1628,0.7992,119.74
0.1712,0.7992,-44.68
0.1795,0.7992,40.70
0.1879,0.7992,46.45
0.1962,0.7992,9.25
0.2046,0.7992,-31.79
0.2129,0.7992,-1.77
0.2213,0.7992,-59.29
0.2296,0.7992,96.79
0.2380,0.7992,-56.88
0.2463,0.7992,66.58
0.2547,0.7992,110.19
0.2630,0.7992,22.76
0.2714,0.7992,46.33
0.2797,0.7992,-59.89
0.2881,0.7992,-4.25
0.2965,0.7992,65.90
0.3048,0.7992,-49.15
0.3132,0.7992,-147.51
0.3215,0.7992,42.31
0.3299,0.7992,-119.63
0.3382,0.7992,140.61
0.3466,0.7992,46.57
0.3549,0.7992,61.94
0.3633,0.7992,-37.06
0.3716,0.7992,-129.72
0.3800,0.7992,-39.55
0.3883,0.7992,31.11
0.3967,0.7992,33.70
0.4050,0.7992,-85.25
0.4134,0.7992,53.03
0.4217,0.7992,-5.24
0.4301,0.7992,-45.72
0.4384,0.7992,114.87
0.4468,0.7992,-94.77
0.4551,0.7992,74.50
0.4635,0.7992,-41.61
0.4718,0.7992,-71.14
0.4802,0.7992,-117.11
0.4885,0.7992,-104.35
0.4969,0.7992,-98.59
0.5052,0.7992,-11.47
0.5136,0.7992,-168.57
0.5219,0.7992,-27.68
0.5303,0.7992,-185.92
0.5386,0.7992,-0.77
0.5470,0.7992,-51.78
0.5553,0.7992,59.89
0.5637,0.7992,-43.32
0.5720,0.7992,-64.50
0.5804,0.7992,-73.41
0.5887,0.7992,-221.86
0.5971,0.7992,-229.67
0.6054,0.7992,2.23
0.6138,0.7992,-159.14
0.6221,0.7992,-121.34
0.6305,0.7992,-104.35
0.6388,0.7992,-151.54
0.6472,0.7992,-79.21
0.6555,0.7992,56.81
0.6639,0.7992,-73.00
0.6722,0.7992,-160.49
0.6806,0.7992,-194.55
0.6889,0.7992,-110.15
0.6973,0.7992,9.37
0.7056,0.7992,104.92
0.7140,0.7992,-186.11
0.7223,0.7992,161.34
0.7307,0.7992,-20.64
0.7390,0.7992,58.94
0.7474,0.7992,-67.64
0.7557,0.7992,-5.18
